,pf,row,visible,x,y,z,labeled,x_proj,y_proj,x_proj_rotated,y_proj_rotated,x_pixel,y_pixel
5152,7.0,343.0,1.0,-7.071190128658785,-10.968170775674427,2748.35133776955,True,2748.35133776955,-7.071190128658785,-698.1974801423285,-2658.1958837287393,48,69
5153,8.0,343.0,1.0,-10.899766431719813,-7.176182253395875,2749.43233776955,False,2749.43233776955,-10.899766431719813,-702.1748716453484,-2658.279036239619,48,69
5154,9.0,343.0,1.0,-12.869894335214376,-2.160629491703016,2750.5133377695497,False,2750.5133377695497,-12.869894335214376,-704.3535754857589,-2658.829685430944,48,69
5155,10.0,343.0,1.0,-12.645660122814062,3.2233181751527797,2751.59433776955,False,2751.59433776955,-12.645660122814062,-704.4084796736863,-2659.932331118443,48,69
5156,11.0,343.0,1.0,-10.265296514070604,8.057678789714187,2752.67533776955,False,2752.67533776955,-10.265296514070604,-702.3765875076788,-2661.5773557795187,48,69
5157,12.0,343.0,1.0,-6.134663851659022,11.518176914214687,2753.75633776955,False,2753.75633776955,-6.134663851659022,-698.6507083825422,-2663.6626643745844,48,69
5158,13.0,343.0,1.0,-0.9580494896932584,13.014785483260892,2754.83733776955,True,2754.83733776955,-0.9580494896932584,-693.9124824100344,-2666.0110919093318,48,69
5159,14.0,343.0,1.0,4.381915669923033,12.292327487570567,2755.91833776955,False,2755.91833776955,4.381915669923033,-689.016158389456,-2668.400610687543,48,69
5160,0.0,344.0,1.0,9.114305485569426,9.339803826404445,2748.774962661006,False,2748.774962661006,9.114305485569426,-682.6390131702221,-2662.6773825633636,48,69
5161,1.0,344.0,1.0,12.110802784462832,4.861168163707907,2749.8559626610063,False,2749.8559626610063,12.110802784462832,-680.010799864898,-2664.477396975526,48,69
5162,2.0,344.0,1.0,13.042365738822882,-0.4463137178925165,2750.936962661006,False,2750.936962661006,13.042365738822882,-679.3811203528588,-2665.757972724966,48,69
5163,3.0,344.0,1.0,11.750159598155504,-5.677697545473348,2752.017962661006,False,2752.017962661006,11.750159598155504,-680.9037018541742,-2666.4791545895678,48,69
5164,4.0,344.0,1.0,8.454510040912355,-9.941014031179728,2753.098962661006,False,2753.098962661006,8.454510040912355,-684.3653035386546,-2666.6963659662465,48,69
5165,5.0,344.0,1.0,3.717336873683645,-12.509352763734498,2754.1799626610064,False,2754.1799626610064,3.717336873683645,-689.2220748351868,-2666.5509589874137,48,69
5166,6.0,344.0,1.0,-1.6536552663482087,-12.944802982667555,2755.260962661006,True,2755.260962661006,-1.6536552663482087,-694.692283861265,-2666.246113486715,48,69
5167,7.0,344.0,1.0,-6.742693384481389,-11.173118898627674,2756.341962661006,False,2756.341962661006,-6.742693384481389,-699.8896054503123,-2666.01219412489,48,69
5168,8.0,344.0,1.0,-10.682078635495321,-7.496378860829701,2757.4229626610063,False,2757.4229626610063,-10.682078635495321,-703.974242700718,-2666.067472407277,48,69
5169,9.0,344.0,1.0,-12.800132019579783,-2.541479939194558,2758.503962661006,False,2758.503962661006,-12.800132019579783,-706.2961152925369,-2666.580910626726,48,69
5170,10.0,344.0,1.0,-12.735718007225358,2.846750224455206,2759.584962661006,False,2759.584962661006,-12.735718007225358,-706.50570046172,-2667.643353200161,48,69
5171,11.0,344.0,1.0,-10.49981941342351,7.7495994919411695,2760.6659626610062,True,2760.6659626610062,-10.49981941342351,-704.6136278570815,-2669.252037376916,48,69
5172,12.0,344.0,1.0,-6.473664789196333,11.331114869999316,2761.7469626610064,True,2761.7469626610064,-6.473664789196333,-700.9888671478986,-2671.3110642974175,48,69
5173,13.0,344.0,1.0,-1.3437276167670351,12.980635427125192,2762.827962661006,False,2762.827962661006,-1.3437276167670351,-696.2958174014103,-2673.647750085036,48,69
5174,14.0,344.0,1.0,4.0153198264627985,12.41691212384201,2763.908962661006,False,2763.908962661006,4.0153198264627985,-691.3810247119585,-2676.0420690526125,48,69
5175,0.0,345.0,1.0,8.833217016219944,9.606080217464479,2756.7655875524624,False,2756.7655875524624,8.833217016219944,-684.9211217153706,-2670.3403504917655,48,69
5176,1.0,345.0,1.0,11.961259735887788,5.21831060120319,2757.8465875524626,True,2757.8465875524626,11.961259735887788,-682.1655929971057,-2672.1734554366294,48,69
5177,2.0,345.0,1.0,13.049865725217181,-0.05919927197080027,2758.9275875524622,False,2758.9275875524622,13.049865725217181,-681.3839203656645,-2673.493535698303,48,69
5178,3.0,345.0,1.0,11.9134238455382,-5.326615461675621,2760.0085875524624,False,2760.0085875524624,11.9134238455382,-682.7557464009789,-2674.2539003968013,48,69
5179,4.0,345.0,1.0,8.745701422574772,-9.685825035957116,2761.0895875524625,False,2761.0895875524625,8.745701422574772,-686.0935346084775,-2674.5032921184534,48,69
5180,5.0,345.0,1.0,4.086806237911554,-12.393567475661202,2762.1705875524626,False,2762.1705875524626,4.086806237911554,-690.8745450490572,-2674.3775761340057,48,69
5181,6.0,345.0,1.0,-1.2689037417992135,-12.98816319939228,2763.2515875524623,False,2763.2515875524623,-1.2689037417992135,-696.3299633318283,-2674.076574893509,48,69
5182,7.0,345.0,1.0,-6.4082611837814625,-11.368231551144609,2764.3325875524624,False,2764.3325875524624,-6.4082611837814625,-701.5759861638152,-2673.829997597858,48,69
5183,8.0,345.0,1.0,-10.454987621640125,-7.809976557669794,2765.4135875524626,False,2765.4135875524626,-10.454987621640125,-705.7645129107023,-2673.8582739744957,48,69
5184,9.0,345.0,1.0,-12.719102006787256,-2.920093173332028,2766.4945875524622,False,2766.4945875524622,-12.719102006787256,-708.2277497290775,-2674.334970235893,48,69
5185,10.0,345.0,1.0,-12.81456489683013,2.467676337149784,2767.5755875524624,False,2767.5755875524624,-12.81456489683013,-708.5920707585328,-2675.3571954316653,48,69
5186,11.0,345.0,1.0,-10.725099534250171,7.434698378577758,2768.6565875524625,True,2768.6565875524625,-10.725099534250171,-706.8417226410827,-2676.9290440150726,48,69
5187,12.0,345.0,1.0,-6.806967090638693,11.134078274691705,2769.7375875524626,False,2769.7375875524626,-6.806967090638693,-703.3215105239442,-2678.9608977243815,48,69
5188,13.0,345.0,1.0,-1.728222887615143,12.935058780335062,2770.8185875524623,False,2770.8185875524623,-1.728222887615143,-698.6780075727846,-2681.2847058107604,48,69
5189,14.0,345.0,1.0,3.645189378224479,12.530566403673834,2771.8995875524624,False,2771.8995875524624,3.645189378224479,-693.7493119795935,-2683.682638280271,48,69
5190,0.0,346.0,1.0,8.544352844704514,9.863900570524311,2764.756212443919,False,2764.756212443919,8.544352844704514,-687.210755925239,-2678.0013624256135,48,69
5191,1.0,346.0,1.0,11.801187432448407,5.5708594654884145,2765.8372124439193,False,2765.8372124439193,11.801187432448407,-684.3305768027946,-2679.8668652410925,48,69
5192,2.0,346.0,1.0,13.045878178926777,0.3279672858719096,2766.918212443919,False,2766.918212443919,13.045878178926777,-683.3978385151474,-2681.2262089581577,48,69
5193,3.0,346.0,1.0,12.066200947022692,-4.970844466091118,2767.999212443919,False,2767.999212443919,12.066200947022692,-684.617940866365,-2682.0260081399933,48,69
5194,4.0,346.0,1.0,9.029194140277115,-9.42210980498452,2769.080212443919,False,2769.080212443919,9.029194140277115,-687.8292167820742,-2682.3082816552314,48,69
5195,5.0,346.0,1.0,4.452678069320152,-12.266872380969621,2770.1612124439193,False,2770.1612124439193,4.452678069320152,-692.5304971125714,-2682.2032883135025,48,69
5196,6.0,346.0,1.0,-0.8830352269673614,-13.020090198917007,2771.242212443919,False,2771.242212443919,-0.8830352269673614,-697.966561730331,-2681.9073172816056,48,69
5197,7.0,346.0,1.0,-6.068187920456765,-11.553336979506078,2772.323212443919,False,2772.323212443919,-6.068187920456765,-703.2569072101305,-2681.6492200922276,48,69
5198,8.0,346.0,1.0,-10.218693293777672,-8.116699290210475,2773.4042124439193,False,2773.4042124439193,-10.218693293777672,-707.5458757507732,-2681.6513906550904,48,69
5199,9.0,346.0,1.0,-12.626875625917114,-3.2961359085481012,2774.485212443919,False,2774.485212443919,-12.626875625917114,-710.1485478307854,-2682.0918463154603,48,69
5200,10.0,346.0,1.0,-12.882131384307232,2.0864302043074985,2775.566212443919,False,2775.566212443919,-12.882131384307232,-710.6675233886831,-2683.0738752725165,48,69
5201,11.0,346.0,1.0,-10.940938567019638,7.113252650700823,2776.647212443919,False,2776.647212443919,-10.940938567019638,-709.0606799270432,-2684.6084255791784,48,69
5202,12.0,346.0,1.0,-7.1342773567157955,10.92724057561891,2777.7282124439193,False,2777.7282124439193,-7.1342773567157955,-705.6483545460299,-2686.612238460693,48,69
5203,13.0,346.0,1.0,-2.1111968388323827,12.87809566309026,2778.809212443919,False,2778.809212443919,-2.1111968388323827,-701.0587253444672,-2688.9220442277006,48,69
5204,14.0,346.0,1.0,3.2718501435506484,12.633190279503731,2779.890212443919,False,2779.890212443919,3.2718501435506484,-696.1207048511155,-2691.3224003308196,48,69
5205,0.0,347.0,1.0,8.24796725230707,10.113037931545108,2772.7468373353754,False,2772.7468373353754,8.24796725230707,-689.5076696952763,-2685.6604823299076,48,69
5206,1.0,347.0,1.0,11.630726782553731,5.9185044149335,2773.8278373353755,False,2773.8278373353755,11.630726782553731,-686.5056149046414,-2687.5576618347254,48,69
5207,2.0,347.0,1.0,13.030406610107965,0.7148451407505214,2774.908837335375,False,2774.908837335375,13.030406610107965,-685.4228714040246,-2688.955993387517,48,69
5208,3.0,347.0,1.0,12.20835641601856,-4.610697736726884,2775.9898373353753,False,2775.9898373353753,12.20835641601856,-686.4904154123378,-2689.795443988754,48,69
5209,4.0,347.0,1.0,9.304738641117542,-9.150100481442491,2777.0708373353755,False,2777.0708373353755,9.304738641117542,-689.5725915876604,-2690.1112718010127,48,69
5210,5.0,347.0,1.0,4.81463029834105,-12.12937900678746,2778.1518373353756,False,2778.1518373353756,4.81463029834105,-694.1902427387472,-2690.028014508613,48,69
5211,6.0,347.0,1.0,-0.4963893940967556,-13.040555876550213,2779.2328373353753,False,2779.2328373353753,-0.4963893940967556,-699.6024078064303,-2689.7382552057206,48,69
5212,7.0,347.0,1.0,-5.722772954118337,-11.72827223914979,2780.3138373353754,False,2780.3138373353754,-5.722772954118337,-704.9326583225857,-2689.469786303445,48,69
5213,8.0,347.0,1.0,-9.973403657022471,-8.416277056637979,2781.3948373353755,False,2781.3948373353755,-9.973403657022471,-709.3185325373801,-2689.446770124927,48,69
5214,9.0,347.0,1.0,-12.523534061985885,-3.669277122033611,2782.475837335375,False,2782.475837335375,-12.523534061985885,-712.0585881720712,-2689.8515184431644,48,69
5215,10.0,347.0,1.0,-12.9383579922452,1.703347429183137,2783.5568373353753,False,2783.5568373353753,-12.9383579922452,-712.7320007873298,-2690.7934076843844,48,69
5216,11.0,347.0,1.0,-11.147146512999674,6.785545270478948,2784.6378373353755,False,2784.6378373353755,-11.147146512999674,-711.2703158258778,-2692.2902298638187,48,69
5217,12.0,347.0,1.0,-7.455307462824768,10.710783847821286,2785.7188373353756,False,2785.7188373353756,-7.455307462824768,-707.9691203545603,-2694.2651589847114,48,69
5218,13.0,347.0,1.0,-2.4923123462004244,12.809796218870032,2786.7998373353753,False,2786.7998373353753,-2.4923123462004244,-703.4376444328911,-2696.559850140176,48,69
5219,14.0,347.0,1.0,2.8956307654136673,12.724693413610792,2787.8808373353754,False,2787.8808373353754,2.8956307654136673,-698.4948852514788,-2698.9614378751035,48,69
